Customer ID,Restaurant Name,Cuisine Type,Cost of the order,Day of the week,Rating,Food preparing time,Delivery time,Total time
347181,RedFarm Hudson,Chinese,14.12,Weekend,5,21,24,45
115213,Junoon,Indian,28.62,Weekday,5,21,32,53
318451,Blue Ribbon Sushi,Japanese,29.25,Weekend,4,22,27,49
86421,Vanessa's Dumpling House,Chinese,9.65,Weekend,5,20,22,42
251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3,27,25,52
132906,Sushi of Gari 46,Japanese,12.13,Weekday,4,20,33,53
92806,Shake Shack,American,15.18,Weekday,5,30,33,63
79849,Parm,Italian,22.36,Weekend,4,21,30,51
55220,Saravanaa Bhavan,Indian,12.13,Weekday,5,32,26,58
142619,Shake Shack,American,12.13,Weekend,5,26,26,52
76938,Sushi of Gari,Japanese,31.43,Weekend,5,21,27,48
78879,Blue Ribbon Fried Chicken,American,20.18,Weekend,3,22,20,42
301380,ilili Restaurant,Middle Eastern,16.3,Weekend,4,27,16,43
377274,RedFarm Broadway,Chinese,14.07,Weekend,3,34,17,51
350083,Sushi of Gari,Japanese,6.69,Weekend,4,22,16,38
105385,Han Dynasty,Chinese,24.2,Weekend,5,23,15,38
382076,Shake Shack,American,6.69,Weekday,4,20,29,49
74048,ilili Restaurant,Middle Eastern,9.56,Weekend,4,27,27,54
105385,Han Dynasty,Chinese,8.54,Weekend,4,31,15,46
44367,Rubirosa,Italian,24.2,Weekend,4,34,16,50
81166,Dos Caminos,Mexican,8.1,Weekday,5,23,26,49
241356,Blue Ribbon Fried Chicken,American,19.35,Weekday,4,35,24,59
320088,Cafe Mogador,Middle Eastern,13.68,Weekend,4,29,18,47
105068,TAO,Japanese,13.97,Weekend,5,28,25,53
385150,Blue Ribbon Sushi,Japanese,9.75,Weekday,5,27,27,54
308517,Tamarind TriBeCa,Indian,6.74,Weekend,4,20,17,37
138024,Cho Dang Gol,Korean,11.84,Weekend,5,25,16,41
199049,Five Guys Burgers and Fries,American,16.05,Weekend,4,29,18,47
65009,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,4,21,23,44
240014,Sarabeth's,American,32.93,Weekday,4,33,33,66
94152,Empanada Mama (closed),Mexican,14.21,Weekend,4,27,25,52
362685,Momoya,Japanese,29.1,Weekday,4,21,29,50
27609,Shake Shack,American,15.57,Weekday,4,28,30,58
140530,Sushi of Gari 46,Japanese,12.13,Weekend,4,25,29,54
91817,Blue Ribbon Fried Chicken,American,29.15,Weekend,4,31,17,48
350410,Burger Joint,American,11.98,Weekend,4,20,17,37
349676,Sarabeth's,American,29.3,Weekend,5,23,17,40
39421,Go! Go! Curry!,Japanese,14.02,Weekday,4,22,27,49
46219,The Meatball Shop,American,32.93,Weekend,3,35,16,51
398489,Five Guys Burgers and Fries,American,14.07,Weekday,5,24,26,50
92364,Sushi of Gari 46,Japanese,25.17,Weekend,4,29,27,56
358158,Galli Restaurant,Italian,16.06,Weekend,5,22,16,38
44594,Shake Shack,American,24.25,Weekend,5,31,28,59
361497,V-Nam Cafe,Vietnamese,12.13,Weekend,4,20,26,46
209418,Izakaya Ten,Japanese,13.05,Weekend,3,34,23,57
165110,Room Service,Thai,12.23,Weekend,4,35,16,51
365225,P.J. Clarke's,American,12.18,Weekday,5,30,24,54
134152,The Meatball Shop,Italian,29.1,Weekday,5,22,33,55
328551,Kanoyama,Japanese,12.81,Weekend,5,23,24,47
99621,Westville Hudson,American,24.3,Weekend,5,32,15,47
113972,Parm,Italian,14.79,Weekend,4,33,29,62
96800,Sarabeth's East,American,29.3,Weekend,4,27,20,47
59095,Blue Ribbon Fried Chicken,American,8.93,Weekday,5,34,30,64
366954,Blue Ribbon Sushi,Japanese,12.23,Weekend,4,29,22,51
69348,RedFarm Broadway,Chinese,16.1,Weekend,5,21,27,48
113926,Five Guys Burgers and Fries,American,12.08,Weekday,5,28,27,55
96943,Cafe Mogador,Middle Eastern,24.25,Weekend,4,26,22,48
338599,Yama Japanese Restaurant,Japanese,12.18,Weekday,4,30,25,55
57943,brgr,American,14.07,Weekend,3,26,24,50
67937,Shake Shack,American,15.52,Weekend,5,22,17,39
316402,The Meatball Shop,American,12.13,Weekend,5,23,23,46
348096,Parm,Italian,29.44,Weekend,4,33,24,57
150577,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,17,50
87006,Nobu Next Door,Japanese,5.67,Weekday,5,33,25,58
335897,Sushi of Gari 46,Japanese,12.18,Weekday,4,24,27,51
125542,Hampton Chutney Co.,Thai,12.37,Weekend,4,21,20,41
39334,The Meatball Shop,American,19.35,Weekend,4,31,25,56
288808,The Meatball Shop,Italian,32.98,Weekday,5,26,27,53
140477,Momoya,Japanese,8.1,Weekend,4,32,27,59
105837,Nobu Next Door,Japanese,11.11,Weekend,4,25,30,55
99288,The Meatball Shop,American,12.56,Weekend,5,28,22,50
120353,Parm,Italian,25.27,Weekday,4,27,27,54
85091,The Meatball Shop,Italian,12.13,Weekend,4,21,25,46
217363,Jack's Wife Freda,Mediterranean,9.41,Weekend,5,28,15,43
201535,Blue Ribbon Fried Chicken,American,9.51,Weekday,4,30,29,59
260844,Byblos Restaurant,Middle Eastern,25.27,Weekend,3,33,16,49
111411,Blue Ribbon Sushi,Japanese,12.56,Weekend,4,32,20,52
47440,Bareburger,American,15.57,Weekday,4,24,28,52
320187,TAO,Japanese,19.35,Weekend,4,34,22,56
165695,The Smile,American,29.1,Weekend,4,22,16,38
263075,Burger Joint,American,12.23,Weekday,4,21,27,48
83287,Boqueria,Spanish,14.5,Weekend,5,35,29,64
303548,Shake Shack,American,25.22,Weekend,3,27,25,52
123977,Blue Ribbon Sushi,Japanese,24.35,Weekend,5,33,22,55
326505,Blue Ribbon Fried Chicken,American,21.29,Weekend,5,28,29,57
177078,Lantern Thai Kitchen,Thai,9.46,Weekend,5,29,19,48
354719,The Meatball Shop,Italian,14.02,Weekday,5,32,32,64
270444,P.J. Clarke's,American,15.96,Weekend,4,27,18,45
51675,Blue Ribbon Sushi,Japanese,19.4,Weekday,4,24,24,48
385191,Donburi-ya,Japanese,12.37,Weekend,5,24,17,41
68258,Parm,Italian,12.13,Weekday,4,23,31,54
62667,Balthazar Boulangerie,French,21.93,Weekend,4,31,20,51
209418,Izakaya Ten,Japanese,6.02,Weekend,4,24,19,43
96666,Empanada Mama (closed),Mexican,19.35,Weekend,5,29,22,51
52037,L'Express,French,22.02,Weekday,4,21,27,48
285937,TAO,Japanese,8.0,Weekday,4,28,24,52
175327,Nobu Next Door,Japanese,29.1,Weekday,3,35,27,62
125123,Sushi Samba,Japanese,12.95,Weekend,5,21,21,42
68551,Blue Ribbon Sushi Bar & Grill,Japanese,16.1,Weekend,5,27,27,54
396815,Blue Ribbon Fried Chicken,American,5.73,Weekend,4,34,16,50
231061,Han Dynasty,Chinese,8.1,Weekend,5,23,26,49
130237,Tamarind TriBeCa,Indian,16.98,Weekend,5,22,17,39
48677,Shake Shack,American,8.34,Weekend,4,23,28,51
78939,Blue Ribbon Sushi,Japanese,24.25,Weekday,4,29,25,54
383826,Song Thai Restaurant & Bar,Thai,29.2,Weekend,5,21,28,49
201438,S'MAC,American,14.55,Weekend,5,29,29,58
88406,The Meatball Shop,Italian,24.2,Weekday,4,28,30,58
60039,Blue Ribbon Sushi,Japanese,12.13,Weekday,4,32,29,61
40500,J. G. Melon,American,19.45,Weekend,5,24,15,39
143721,Hummus Place,Middle Eastern,9.75,Weekend,5,28,28,56
215219,Empanada Mama (closed),Mexican,19.98,Weekday,4,23,32,55
46696,Blue Ribbon Sushi Bar & Grill,Japanese,11.88,Weekend,5,25,17,42
361846,RedFarm Broadway,Chinese,6.69,Weekend,4,27,24,51
402215,RedFarm Hudson,Chinese,21.29,Weekend,4,32,25,57
81110,Hill Country Fried Chicken,Southern,11.64,Weekend,4,35,21,56
120833,Bareburger,American,32.93,Weekend,4,29,24,53
65009,Blue Ribbon Fried Chicken,American,12.56,Weekday,5,27,27,54
299221,RedFarm Broadway,Chinese,14.07,Weekday,4,35,33,68
58898,Rubirosa,Italian,33.03,Weekend,5,22,28,50
72322,Cafe Mogador,Middle Eastern,12.95,Weekend,3,21,20,41
207281,Shake Shack,American,12.27,Weekend,5,24,28,52
115213,Tamarind TriBeCa,Indian,12.18,Weekend,5,25,20,45
81828,The Meatball Shop,Italian,12.08,Weekend,3,32,19,51
283331,Dickson's Farmstand Meats,American,12.18,Weekend,5,21,20,41
369272,Blue Ribbon Sushi,Japanese,12.22,Weekend,4,34,28,62
400390,Shake Shack,American,12.95,Weekend,4,30,26,56
89889,Sushi of Gari 46,Japanese,29.1,Weekday,5,32,30,62
79849,Chipotle Mexican Grill $1.99 Delivery,Mexican,15.23,Weekend,4,31,21,52
369272,Blue Ribbon Sushi Bar & Grill,Japanese,15.81,Weekday,5,21,29,50
169478,RedFarm Broadway,Chinese,15.96,Weekday,4,35,33,68
47440,Bareburger,American,16.25,Weekend,4,32,28,60
48444,TAO,Japanese,8.54,Weekend,4,26,23,49
94480,TAO,Japanese,29.1,Weekend,4,28,23,51
148649,Blue Ribbon Sushi,Japanese,6.74,Weekend,4,31,27,58
69749,Blue Ribbon Sushi,Japanese,31.38,Weekend,4,26,27,53
41907,Parm,Italian,22.75,Weekday,4,30,27,57
47386,Barbounia,Mediterranean,16.93,Weekend,5,30,18,48
108659,Rubirosa,Italian,32.98,Weekend,4,33,30,63
47594,Shake Shack,American,5.82,Weekday,4,29,29,58
97991,Blue Ribbon Sushi Bar & Grill,Japanese,22.26,Weekday,5,20,26,46
301032,Mission Cantina,Mexican,15.57,Weekend,5,21,28,49
116992,Tres Carnes,Mexican,33.32,Weekday,4,21,33,54
250494,Blue Ribbon Fried Chicken,American,21.34,Weekend,5,28,21,49
232359,The Meatball Shop,American,31.43,Weekend,4,20,21,41
58088,Sushi of Gari 46,Japanese,9.22,Weekend,4,32,28,60
127130,Momoya,Japanese,9.55,Weekend,5,30,26,56
270525,The Smile,American,8.59,Weekend,4,32,29,61
120504,Schnipper's Quality Kitchen,American,14.02,Weekend,5,20,16,36
42274,Joe's Shanghai _Àü£¾÷´,Chinese,16.15,Weekend,3,33,20,53
398930,RedFarm Broadway,Chinese,8.97,Weekend,4,21,16,37
355713,TAO,Japanese,9.22,Weekend,5,26,25,51
364714,Nobu Next Door,Japanese,8.97,Weekday,4,22,31,53
243910,Nobu Next Door,Japanese,14.12,Weekend,3,30,19,49
45837,Shake Shack,American,19.35,Weekend,4,21,29,50
66636,Shake Shack,American,20.52,Weekend,4,31,26,57
35643,Vanessa's Dumpling House,Chinese,18.43,Weekend,5,34,28,62
359228,Yama Japanese Restaurant,Japanese,9.27,Weekend,4,23,29,52
140757,Parm,Italian,12.47,Weekend,4,22,24,46
154339,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.15,Weekday,4,21,24,45
250494,Shake Shack,American,12.18,Weekend,4,23,16,39
120385,Westville Hudson,American,9.51,Weekend,5,27,28,55
142192,Otto Enoteca Pizzeria,Italian,12.18,Weekend,5,21,20,41
49086,Jack's Wife Freda,Mediterranean,12.13,Weekend,4,33,23,56
127445,Shake Shack,American,6.79,Weekend,4,35,30,65
43636,Blue Ribbon Fried Chicken,American,12.08,Weekend,4,21,21,42
88078,RedFarm Hudson,Chinese,13.92,Weekend,5,28,24,52
46859,The Meatball Shop,Italian,6.84,Weekend,5,25,18,43
57638,Grand Sichuan International,Chinese,25.27,Weekday,5,35,30,65
275689,Nobu Next Door,Japanese,9.17,Weekend,4,24,15,39
88075,Shake Shack,American,24.3,Weekday,4,33,30,63
66498,Shake Shack,American,16.2,Weekday,4,27,30,57
152675,Tres Carnes,Mexican,20.13,Weekend,4,35,18,53
59749,Bareburger,American,19.35,Weekday,4,33,27,60
387102,Vanessa's Dumplings,Chinese,14.02,Weekend,4,22,24,46
142045,Shake Shack,American,22.36,Weekday,4,33,25,58
59703,Big Daddy's,American,12.08,Weekend,5,22,16,38
355090,Shake Shack,American,12.18,Weekday,4,26,27,53
76942,Sarabeth's Restaurant,American,12.27,Weekend,5,24,24,48
100065,Han Dynasty,Chinese,6.64,Weekend,4,25,29,54
276192,Sushi of Gari Tribeca,Japanese,31.33,Weekday,5,34,26,60
50563,J. G. Melon,American,6.06,Weekday,4,24,27,51
107909,Shake Shack,American,24.2,Weekday,4,22,31,53
61889,Parm,Italian,15.77,Weekend,4,27,18,45
91105,Cafe Mogador,Middle Eastern,29.05,Weekend,4,27,30,57
88078,RedFarm Hudson,Chinese,15.96,Weekend,3,21,18,39
118975,Shake Shack,American,5.72,Weekend,4,34,17,51
99621,Jack's Wife Freda,Mediterranean,5.67,Weekday,3,24,29,53
260844,Byblos Restaurant,Middle Eastern,24.2,Weekend,3,32,20,52
355759,Pinto Nouveau Thai Bistro,Thai,11.79,Weekend,5,21,27,48
49620,Cafe Habana,Mexican,8.73,Weekday,3,27,28,55
290313,RedFarm Broadway,Chinese,21.93,Weekend,4,22,22,44
45846,The Meatball Shop,American,24.2,Weekend,5,21,30,51
303548,J. G. Melon,American,22.26,Weekend,5,22,25,47
106940,Blue Ribbon Sushi,Japanese,14.5,Weekday,3,34,24,58
115519,Blue Ribbon Fried Chicken,American,12.23,Weekend,5,27,27,54
125320,Shake Shack,American,20.57,Weekend,5,24,19,43
332635,TAO,Japanese,16.05,Weekend,4,23,20,43
67345,Parm,Italian,25.27,Weekend,5,28,16,44
197633,Sushi of Gari 46,Japanese,7.38,Weekend,4,29,28,57
341136,Blue Ribbon Sushi,Japanese,13.78,Weekend,4,32,23,55
56642,Bareburger,American,22.85,Weekday,4,21,30,51
95049,Sushi of Gari 46,Japanese,12.13,Weekend,4,31,24,55
80737,RedFarm Broadway,Chinese,12.9,Weekday,3,29,29,58
333216,Shake Shack,American,29.49,Weekend,5,20,24,44
137565,Shake Shack,American,15.76,Weekend,5,20,25,45
125123,Le Grainne Cafe,French,29.25,Weekend,5,27,24,51
398952,Han Dynasty,Chinese,5.82,Weekend,4,26,24,50
62730,Westville Hudson,American,21.88,Weekend,5,20,15,35
96262,Cafe Habana,Mexican,9.51,Weekend,5,22,21,43
270789,Vanessa's Dumplings,Chinese,15.09,Weekend,5,25,25,50
108659,Osteria Morini,Italian,24.2,Weekday,3,28,28,56
82901,Il Bambino,Italian,29.25,Weekend,4,34,29,63
366327,Parm,Italian,16.44,Weekend,5,29,26,55
127056,Blue Ribbon Sushi,Japanese,24.3,Weekday,5,21,33,54
175703,The Meatball Shop,Italian,6.06,Weekend,5,20,27,47
372415,Five Guys Burgers and Fries,American,12.18,Weekend,5,21,19,40
77540,Parm,Italian,12.08,Weekend,3,25,28,53
147519,Sushi of Gari Tribeca,Japanese,19.45,Weekend,4,25,15,40
64370,The Meatball Shop,Italian,9.65,Weekend,5,29,16,45
128216,Shake Shack,American,19.74,Weekday,4,35,32,67
241719,Kori Restaurant and Bar,Korean,12.18,Weekday,4,26,26,52
60052,RedFarm Broadway,Chinese,14.55,Weekend,5,28,20,48
59742,J. G. Melon,American,6.07,Weekday,3,29,25,54
365225,Sarabeth's Restaurant,American,15.91,Weekday,5,20,31,51
210544,DespaÌ±a,Spanish,16.98,Weekend,5,20,22,42
140530,Sushi of Gari 46,Japanese,25.22,Weekend,4,32,28,60
49793,Yama Japanese Restaurant,Japanese,32.93,Weekend,5,29,17,46
134058,The Meatball Shop,Italian,12.08,Weekday,5,33,25,58
276192,12 Chairs,Middle Eastern,29.05,Weekday,5,28,32,60
50323,Rubirosa,Italian,24.3,Weekend,4,30,26,56
135769,Blue Ribbon Sushi,Japanese,18.04,Weekend,4,35,28,63
378482,Lamarca Pasta,Italian,9.22,Weekend,4,23,19,42
297130,L'Express,French,29.2,Weekend,5,21,29,50
301032,Mission Cantina,Mexican,29.15,Weekend,5,31,26,57
212326,RedFarm Broadway,Chinese,12.32,Weekday,4,30,27,57
334596,Chipotle Mexican Grill $1.99 Delivery,Mexican,19.35,Weekend,4,25,22,47
83287,Blue Ribbon Sushi Izakaya,Japanese,29.1,Weekend,4,32,26,58
117033,P.J. Clarke's,American,29.2,Weekend,4,30,22,52
342126,Parm,Italian,13.68,Weekend,4,33,21,54
94152,Empanada Mama (closed),Mexican,11.88,Weekend,5,23,27,50
40745,Parm,Italian,14.12,Weekend,3,28,22,50
155555,Sushi of Gari 46,Japanese,16.06,Weekend,4,31,24,55
349854,Cho Dang Gol,Korean,14.02,Weekend,5,25,20,45
384390,El Parador Cafe,Mexican,24.2,Weekend,5,28,18,46
139885,Blue Ribbon Fried Chicken,American,8.2,Weekend,5,34,17,51
375585,TAO,Japanese,24.25,Weekend,4,31,27,58
119465,Cafe Mogador,Middle Eastern,25.27,Weekday,5,30,25,55
373750,Blue Ribbon Brooklyn,American,5.97,Weekday,4,32,24,56
127122,RedFarm Broadway,Chinese,22.36,Weekend,4,24,27,51
101241,Empanada Mama (closed),Mexican,24.3,Weekday,4,25,24,49
365244,Bareburger,American,12.13,Weekend,5,32,26,58
54189,Nobu Next Door,Japanese,19.4,Weekend,4,28,29,57
56722,The Meatball Shop,Italian,12.23,Weekend,5,35,22,57
125262,Rubirosa,Italian,8.54,Weekend,4,34,28,62
52832,L'Express,French,24.2,Weekday,4,28,24,52
395616,Parm,Italian,8.59,Weekday,5,32,33,65
317904,Rubirosa,Italian,31.67,Weekend,4,25,15,40
139639,Sushi of Gari 46,Japanese,24.3,Weekend,3,29,23,52
78939,Nobu Next Door,Japanese,29.05,Weekend,5,33,29,62
64153,Burger Joint,American,12.13,Weekday,5,31,33,64
62667,Sarabeth's Restaurant,American,12.23,Weekend,4,26,24,50
80795,Tamarind TriBeCa,Indian,16.44,Weekend,5,23,24,47
339144,The Meatball Shop,Italian,5.05,Weekend,5,29,19,48
144133,Shake Shack,American,22.75,Weekday,4,21,27,48
134058,The Meatball Shop,Italian,16.98,Weekend,5,32,30,62
59105,Sushi of Gari 46,Japanese,12.13,Weekend,5,27,20,47
44472,Blue Ribbon Sushi Izakaya,Japanese,12.08,Weekend,3,35,15,50
344079,Olea,Mediterranean,12.23,Weekend,4,29,24,53
214028,Boqueria,Spanish,29.05,Weekend,4,24,24,48
165485,Parm,Italian,8.68,Weekend,4,20,19,39
264707,The Meatball Shop,Italian,29.2,Weekend,5,29,23,52
41246,Shake Shack,American,24.2,Weekend,4,25,24,49
361728,The Meatball Shop,Italian,29.05,Weekend,4,32,19,51
77339,Rubirosa,Italian,9.17,Weekend,4,27,25,52
140998,Boqueria,Spanish,13.0,Weekend,5,26,24,50
78560,The Meatball Shop,Italian,11.69,Weekend,4,35,16,51
296805,Blue Ribbon Fried Chicken,American,13.0,Weekday,4,33,29,62
376499,Lucky Strike,American,29.25,Weekend,4,21,21,42
359699,RedFarm Hudson,Chinese,7.03,Weekday,5,32,24,56
42755,Blue Ribbon Sushi,Japanese,16.11,Weekend,5,22,26,48
76907,Han Dynasty,Chinese,14.8,Weekday,4,23,25,48
186473,Blue Ribbon Sushi,Japanese,19.45,Weekday,4,22,27,49
221394,The Meatball Shop,Italian,8.83,Weekday,5,31,25,56
240982,Rubirosa,Italian,29.1,Weekend,5,28,16,44
195927,Boqueria,Spanish,29.1,Weekend,5,28,19,47
154030,Hatsuhana,Japanese,29.49,Weekend,4,22,23,45
81333,Shake Shack,American,9.07,Weekend,4,24,16,40
361220,Carmine's,Italian,21.93,Weekend,5,20,28,48
146489,Paul & Jimmy's,Italian,16.05,Weekend,4,33,15,48
101347,The Loop,Japanese,16.98,Weekend,5,26,27,53
115419,Shake Shack,American,12.13,Weekday,4,34,26,60
270525,The Smile,American,12.13,Weekend,4,29,24,53
59017,TAO,Japanese,12.66,Weekday,4,29,29,58
279715,RedFarm Hudson,Chinese,21.34,Weekend,4,23,17,40
67844,The Smile,American,14.94,Weekend,4,27,22,49
72757,Jack's Wife Freda,Mediterranean,12.13,Weekend,5,21,19,40
220186,Blue Ribbon Fried Chicken,American,12.23,Weekday,5,33,26,59
399373,Shake Shack,American,29.1,Weekday,4,29,24,53
58675,Pinto Nouveau Thai Bistro,Thai,17.08,Weekend,5,23,16,39
99312,Pylos,Mediterranean,14.02,Weekday,3,30,29,59
316402,The Meatball Shop,American,14.5,Weekend,5,25,22,47
375585,TAO,Japanese,6.69,Weekend,5,22,28,50
319773,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,5,34,26,60
94480,TAO,Japanese,12.17,Weekend,5,22,16,38
61212,Tamarind TriBeCa,Indian,15.77,Weekend,5,25,29,54
105754,Momoya,Japanese,12.18,Weekend,4,26,25,51
66373,Balthazar Boulangerie,French,12.18,Weekend,3,24,29,53
297413,The Meatball Shop,Italian,16.1,Weekend,5,20,15,35
399584,The Meatball Shop,Italian,6.4,Weekend,5,23,20,43
216258,Momoya,Japanese,9.41,Weekend,5,26,20,46
131645,The Meatball Shop,Italian,12.08,Weekend,5,23,23,46
318451,Blue Ribbon Sushi,Japanese,8.54,Weekday,4,22,26,48
57943,RedFarm Broadway,Chinese,24.25,Weekday,5,25,25,50
43636,The Meatball Shop,American,7.28,Weekday,5,20,29,49
235818,Shake Shack,American,6.01,Weekday,5,23,30,53
318689,Olive Garden,Italian,16.1,Weekday,5,24,29,53
57878,Dos Caminos,Mexican,11.59,Weekend,5,33,22,55
76942,Sarabeth's Restaurant,American,29.15,Weekday,5,20,26,46
91817,Lucky's Famous Burgers,American,5.77,Weekend,4,21,20,41
143984,Blue Ribbon Fried Chicken,American,6.79,Weekend,3,28,27,55
376578,Shake Shack,American,5.92,Weekday,5,34,24,58
141732,Cho Dang Gol,Korean,5.77,Weekend,5,21,17,38
109107,Burger Joint,American,15.72,Weekend,4,31,30,61
297232,Empanada Mama (closed),Mexican,31.38,Weekend,5,24,18,42
282699,RedFarm Hudson,Chinese,19.35,Weekend,4,30,24,54
54630,V-Nam Cafe,Vietnamese,12.08,Weekend,4,31,19,50
130820,Nobu Next Door,Japanese,15.13,Weekday,4,21,30,51
142461,Shake Shack,American,29.25,Weekend,4,25,19,44
113238,Boqueria,Spanish,24.25,Weekend,5,28,18,46
198936,Five Leaves,American,12.13,Weekend,4,23,15,38
94766,Nobu Next Door,Japanese,12.23,Weekday,5,31,29,60
27609,Blue Ribbon Sushi Bar & Grill,Japanese,15.81,Weekend,5,21,25,46
97079,Benihana,Japanese,5.77,Weekend,4,22,22,44
175290,The Meatball Shop,Italian,9.17,Weekend,5,30,30,60
99621,Jack's Wife Freda,Mediterranean,12.47,Weekend,5,34,20,54
54608,Tamarind TriBeCa,Indian,25.22,Weekend,5,30,26,56
155124,The Meatball Shop,Italian,33.03,Weekend,5,30,16,46
338599,RedFarm Hudson,Chinese,29.44,Weekday,4,29,32,61
118776,Blue Ribbon Sushi Bar & Grill,Japanese,15.96,Weekend,5,31,20,51
36118,RedFarm Broadway,Chinese,12.13,Weekend,4,20,19,39
145389,RedFarm Hudson,Chinese,4.75,Weekend,3,23,25,48
153048,Shake Shack,American,21.83,Weekend,4,28,23,51
83095,Bareburger,American,6.84,Weekend,5,22,24,46
183704,The Meatball Shop,Italian,6.74,Weekend,5,30,25,55
64401,The Meatball Shop,Italian,16.54,Weekday,5,32,24,56
88853,RedFarm Hudson,Chinese,29.29,Weekend,4,27,21,48
369809,Momoya,Japanese,12.23,Weekday,3,32,24,56
164529,Blue Ribbon Sushi,Japanese,17.08,Weekday,5,35,29,64
101285,Blue Ribbon Sushi,Japanese,12.13,Weekend,4,35,28,63
309983,S'MAC,American,12.61,Weekday,5,34,24,58
302131,Rubirosa,Italian,24.2,Weekend,4,33,28,61
297674,Burger Joint,American,7.81,Weekend,3,33,24,57
214028,Boqueria,Spanish,22.85,Weekend,5,28,30,58
276192,Delicatessen,American,24.2,Weekend,4,21,19,40
115610,12 Chairs,Middle Eastern,14.12,Weekend,4,31,27,58
300003,Grand Sichuan International,Chinese,12.23,Weekend,5,24,28,52
77544,Bareburger,American,14.12,Weekend,4,26,19,45
385023,Rubirosa,Italian,24.35,Weekend,3,30,28,58
154022,Blue Ribbon Sushi Bar & Grill,Japanese,16.74,Weekend,4,22,20,42
101285,Blue Ribbon Sushi,Japanese,9.85,Weekend,3,24,15,39
100148,Sushi of Gari,Japanese,9.31,Weekend,5,31,22,53
352827,Shake Shack,American,17.03,Weekend,4,21,28,49
93133,Nobu Next Door,Japanese,12.08,Weekend,4,21,19,40
333449,Shake Shack,American,12.13,Weekday,4,22,25,47
259341,Blue Ribbon Fried Chicken,American,8.39,Weekend,4,26,17,43
174796,Xi'an Famous Foods,Chinese,6.64,Weekend,4,35,19,54
155124,The Meatball Shop,Italian,9.22,Weekend,5,30,19,49
127149,P.J. Clarke's,American,31.33,Weekend,4,26,19,45
144352,Shake Shack,American,22.36,Weekend,4,27,27,54
351561,The Kati Roll Company,Indian,20.13,Weekday,5,24,31,55
196355,Shake Shack,American,13.1,Weekday,4,20,28,48
145962,Joe's Shanghai _Àü£¾÷´,Chinese,22.31,Weekday,3,27,31,58
354016,Waverly Diner,American,14.94,Weekend,4,28,28,56
49104,Shake Shack,American,16.15,Weekday,4,20,26,46
133330,Blue Ribbon Fried Chicken,American,25.27,Weekend,5,29,28,57
390232,Friend of a Farmer,American,9.7,Weekend,4,35,22,57
138462,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekday,5,21,29,50
67844,The Smile,American,9.17,Weekday,5,26,28,54
270789,Vanessa's Dumplings,Chinese,9.51,Weekend,5,31,23,54
117810,Momoya,Japanese,6.02,Weekend,5,28,20,48
42755,Blue Ribbon Fried Chicken,American,15.72,Weekend,4,25,19,44
229946,Balthazar Boulangerie,French,21.25,Weekend,4,25,20,45
229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekend,4,27,25,52
180618,Bareburger,American,24.2,Weekend,5,27,24,51
346280,Saravanaa Bhavan,Indian,9.17,Weekday,5,24,29,53
72726,Shake Shack,American,11.69,Weekend,4,31,28,59
41746,Schnipper's Quality Kitchen,American,25.22,Weekend,4,33,18,51
385134,RedFarm Broadway,Chinese,31.87,Weekend,5,27,18,45
83287,Blue Ribbon Sushi Izakaya,Japanese,9.22,Weekend,4,28,15,43
45164,Shake Shack,American,12.18,Weekend,4,31,28,59
62540,Blue Ribbon Sushi,Japanese,16.44,Weekend,4,22,18,40
371117,Shake Shack,American,13.1,Weekend,4,30,29,59
85782,Vezzo Thin Crust Pizza,Italian,12.13,Weekend,5,27,15,42
47280,Sushi of Gari Tribeca,Japanese,12.13,Weekday,5,22,26,48
164626,The Meatball Shop,Italian,15.57,Weekend,4,20,24,44
80795,Tamarind TriBeCa,Indian,14.02,Weekday,4,20,25,45
62912,Yama Japanese Restaurant,Japanese,24.25,Weekday,4,23,30,53
93113,The Odeon,American,6.69,Weekend,4,30,20,50
114085,The Meatball Shop,Italian,24.3,Weekend,4,29,15,44
222734,Shake Shack,American,24.25,Weekday,4,23,30,53
126798,Cafe Mogador,Middle Eastern,19.45,Weekday,4,23,29,52
154471,Yama Japanese Restaurant,Japanese,9.65,Weekend,5,24,16,40
206039,Shake Shack,American,12.66,Weekend,5,25,15,40
327651,Hunan Manor,Chinese,5.72,Weekday,5,31,26,57
66012,Sushi of Gari Tribeca,Japanese,19.02,Weekend,5,27,29,56
111909,Ravagh Persian Grill,Middle Eastern,16.06,Weekend,5,28,21,49
114085,Hatsuhana,Japanese,29.15,Weekend,3,33,28,61
301032,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,25,29,54
384411,Shake Shack,American,19.45,Weekday,3,24,29,53
45577,Parm,Italian,21.83,Weekday,4,23,32,55
82041,Sushi of Gari Tribeca,Japanese,21.83,Weekday,5,34,30,64
286386,5 Napkin Burger,American,29.05,Weekend,3,26,21,47
79507,The Meatball Shop,Italian,12.56,Weekday,5,31,32,63
139639,Sushi of Gari 46,Japanese,29.15,Weekday,4,32,32,64
